id,title,num_subscribers,avg_rating,num_reviews,num_lectures,num_practice_tests,year,price_amount,discount_amount,currency
1535554,Oracle Cloud: Oracle cloud database administration,2013,3.8,58,24,0,2018,352.0,22.75,SR
2773488,Python for Beginners -  Anyone Can Code (even kids),6370,4.57759,58,147,0,2020,80.0,22.75,SR
161372,C# Tutorial - Fundamentals for Beginners,726,4.15,58,34,0,2014,80.0,22.75,SR
1023668,Supreme NodeJS Course - For Beginners,1109,4.15,58,76,0,2016,336.0,22.75,SR
550978,Learn programming in Swift Step by Step,5486,4.1,58,34,0,2015,336.0,22.75,SR
1959818,PyTorch: Deep Learning with PyTorch - Masterclass!: 2-in-1,478,4.0,58,65,0,2018,432.0,22.75,SR
1075814,XML Crash Course For Beginners,147,2.95,58,8,0,2017,416.0,22.75,SR
2493586,Learn Python Basics,8139,3.15,58,12,0,2019,64.0,22.75,SR
2317548,Mastering Pointers in C,3495,4.05,58,18,0,2019,80.0,22.75,SR
19260,Create an Engaging Website with Twitter Bootstrap 2.x,1468,4.05,58,24,0,2012,64.0,22.75,SR
708480,Android App & Game Development :Build 6 Android Apps & Games,1278,3.95,58,49,0,2016,160.0,22.75,SR
2636150,Advanced Java Course,9687,3.23214,58,5,0,2019,432.0,22.75,SR
2020844,React Instagram Clone - CSS Grid & Styled-components,529,3.85,58,29,0,2018,64.0,22.75,SR
3168808,Cucumber BDD With Spring Boot,351,4.625,58,147,0,2020,64.0,22.75,SR
2035286,Python: Object Oriented Programming,4412,4.4,58,37,0,2018,64.0,22.75,SR
589898,Bootstrap Responsive Web Design Tutorial For Beginners,2600,4.0,58,22,0,2015,320.0,22.75,SR
1027212,Tic-Tac-Toe Clone - The Complete Cocos2d-x C++ Game Course,13785,3.2,58,13,0,2017,64.0,22.75,SR
616818,"Learn JavaScript, jQuery and Vanilla JavaScript",1423,4.45,58,62,0,2015,80.0,22.75,SR
1335672,Kivy | Create Cross-Platform Applications,330,3.3,58,40,0,2017,432.0,22.75,SR
1309516,Starting with Git & GitHub,231,4.35,58,20,0,2017,320.0,22.75,SR
1634518,Fundamentals of Data Mining,1085,3.35,58,20,0,2018,64.0,22.75,SR
2274121,PMP Exam Simulator - PMBOK 6TH Edition -,1366,3.6,58,0,0,2019,128.0,22.75,SR
2088474,Modern Deep Convolutional Neural Networks with PyTorch,4805,4.1,58,29,0,2019,64.0,22.75,SR
567392,Getting Cozy with Unity UI,229,4.4,57,11,0,2015,64.0,22.75,SR
2378464,Lodash - The Complete Guide,242,4.7,57,36,0,2019,240.0,22.75,SR
425914,Wordpress to App - Turn Your Website Into an Android App,1765,4.25,57,25,0,2015,320.0,22.75,SR
314470,Develop professional apps for Android and iOS using Livecode,606,4.1,57,71,0,2014,80.0,22.75,SR
104400,Ruby On Rails for Beginners,8077,4.45,57,40,0,2013,320.0,22.75,SR
986252,Java Script for Software Testers-for Protractor/TestComplete,593,4.0,57,46,0,2016,80.0,22.75,SR
1093238,How to develop Game using GameSalad,13785,2.9,57,6,0,2017,96.0,22.75,SR
1895036,Algorithms and Data Structures in Javascript (2020),4467,4.55,57,44,0,2018,432.0,22.75,SR
2226260,Cybersecurity: Attack & Defense Strategies (Red & Blue Team),525,4.35,57,64,0,2019,432.0,22.75,SR
2465738,Complete IntelliJ IDEA 2019 course for beginners,3628,3.85,57,15,0,2019,64.0,22.75,SR
3324306,Test your HTML skills | All Versions Standard,4556,3.82456,57,0,0,2020,64.0,22.75,SR
1853572,Complete C# Unity 2D & 3D Game Development Masterclass 2018,5430,3.7,57,147,0,2018,432.0,22.75,SR
1568166,Swift 4.0 Programming & Certification,2894,3.95,57,58,0,2018,432.0,22.75,SR
252190,Using Swift to Build an IMDb Search App,1068,4.2,57,29,0,2014,96.0,22.75,SR
1172324,SQL Server 2016 Database Reporting,619,4.53125,57,56,0,2017,400.0,22.75,SR
2651098,Unity Third Person Shooter,2114,4.38095,57,129,0,2019,432.0,22.75,SR
3134564,Unity 2D Game Developer Course Farming RPG,963,4.69643,57,98,0,2020,112.0,22.75,SR
535130,Learn Stripe PHP: Make Checkout Webpages,367,4.65,57,35,0,2015,304.0,22.75,SR
741600,Unity Game Analytics,1383,3.7,57,20,0,2016,64.0,22.75,SR
112866,Java Programming for Absolute Beginners,4649,4.5,57,21,0,2013,160.0,22.75,SR
1179406,Learning Path: Yii 2: Design Applications with PHP,334,2.8437499999999996,57,120,0,2017,432.0,22.75,SR
1316686,Data Science: Machine Learning and Statistical Modeling in R,437,4.25,57,107,0,2017,432.0,22.75,SR
2092972,Complete Python OpenCV Computer Vision Masterclass,3659,3.4,57,107,0,2018,64.0,22.75,SR
2113914,ETL for beginners : Learn to integrate data,1697,3.0,57,29,0,2018,352.0,22.75,SR
2466818,Learn Unity 2D. Make Your First Mobile Game.,3458,4.5,57,21,0,2019,64.0,22.75,SR
2956842,Data Types In Node.js,12082,3.90909,57,5,0,2020,432.0,22.75,SR
3106500,Master Laravel & Create High-Level Applications with Laravel,361,4.43396,57,85,0,2020,320.0,22.75,SR
2479654,Angular 8 + Spring Boot Microservices and Spring Cloud,313,3.73077,57,77,0,2019,64.0,22.75,SR
1114146,JavaScript in 55 Minutes,2182,3.75,57,15,0,2017,64.0,22.75,SR
1363232,Backup and Restore Fundamentals in PostgreSQL DB - Level 2,445,3.25,57,19,0,2017,320.0,22.75,SR
1359260,Mobile Automation with Xamarin UITest,188,4.3,57,37,0,2017,160.0,22.75,SR
1332248,Spring Technologies You Should Know: The Big Picture,2110,4.0,57,21,0,2017,64.0,22.75,SR
1353694,Create App Like Instagram using Parse Server: iOS 11 Swift 4,3063,4.25,57,78,0,2017,160.0,22.75,SR
522910,Learn Python Face Detection,2664,4.15,57,15,0,2015,96.0,22.75,SR
1706950,Create Virtual Reality Apps using React VR & React 360,353,4.55,57,60,0,2019,96.0,22.75,SR
3134666,Sass: Complete Sass Course (CSS Preprocessor) With Projects,12834,4.16964,57,33,0,2020,320.0,22.75,SR
1216266,Learning Path: OpenCV: Real-Time Computer Vision with OpenCV,507,4.45,57,62,0,2017,432.0,22.75,SR
1112844,Design Your  Website WWW,5213,3.95,57,30,0,2017,432.0,22.75,SR
2980334,Learn Fundamentals Of Node.js Programming,13648,2.8437499999999996,57,10,0,2020,432.0,22.75,SR
1266914,Neo4j : Learn Leading NoSQL Graph Database from Scratch,729,3.75,56,38,0,2017,176.0,22.75,SR
1081980,Jenkins 2 Introduction for Beginners on Mac OS,2292,3.8,56,82,0,2017,64.0,22.75,SR
958994,Filters in AngularJS,2007,4.3,56,7,0,2016,64.0,22.75,SR
2085576,Modules developer guide for Prestashop 1.7,550,3.55,56,46,0,2018,64.0,22.75,SR
2674092,Machine Learning 2020: Complete Maths for Machine Learning,301,4.33333,56,27,0,2019,160.0,22.75,SR
2131780,Mastering REST APIs in Node.js: Zero To Hero,414,4.4,56,67,0,2019,256.0,22.75,SR
1045416,Learn Basics of Python like a Baby,218,4.05,56,67,0,2016,128.0,22.75,SR
623526,Building game logic to game development in Unity5,4302,3.95,56,26,0,2015,64.0,22.75,SR
1651774,JavaScript for beginners - learn by doing,3013,4.45,56,37,0,2018,432.0,22.75,SR
1627688,Robotic Process Automation: RPA for Managers and Leaders,2835,4.0,56,19,0,2019,432.0,22.75,SR
1986248,Visual Basic Programming - VB.NET with Windows Forms Apps,8669,3.1,56,147,0,2018,432.0,22.75,SR
1351232,TypeScript from Scratch: Go from zero to hero in TypeScript,3341,3.3,56,96,0,2017,432.0,22.75,SR
1499190,Ruby on Rails for Beginners,681,2.95,56,147,0,2018,160.0,22.75,SR
298888,Unity Game Development Using uScript,498,4.2,56,41,0,2014,64.0,22.75,SR
2548311,Advanced Java Programming Course,8916,2.8437499999999996,56,5,0,2019,432.0,22.75,SR
1311258,#1 Complete ASP.NET Core MVC Single-Page App[The Future],7552,3.75,56,30,0,2017,432.0,22.75,SR
1212160,Understanding Chef: The Practical Guide,367,3.55,56,49,0,2017,160.0,22.75,SR
22644,Improv your Agile or Scrum Stand-up,495,4.0,56,24,0,2012,80.0,22.75,SR
372494,Unity3D Stickers 2D Game Step By Step,439,3.45,56,14,0,2015,176.0,22.75,SR
928778,Advanced Guide for MySQL Database,539,4.0,56,48,0,2016,432.0,22.75,SR
1466840,Shopify ecommerce website development course in 2018,7255,3.65,56,22,0,2017,64.0,22.75,SR
1228558,MultiThreading In Python,3741,3.7,56,39,0,2017,64.0,22.75,SR
1056982,"The Complete 5 Volume Series: If You Can Cook, You Can Code",647,3.9,56,81,0,2017,432.0,22.75,SR
2551007,AWS Certification Course,9309,2.8437499999999996,56,5,0,2019,432.0,22.75,SR
1980038,Learn Data Analysis with Python Pandas,5289,4.15,56,32,0,2018,368.0,22.75,SR
1304680,"Web Development Basics: Learn HTML, CSS and Javascript",1864,3.85,56,16,0,2018,128.0,22.75,SR
2025290,Essentials of Docker For .Net Developers,5509,2.95,56,23,0,2018,64.0,22.75,SR
1324988,JavaScript for beginners JavaScript Fundamentals concepts,2891,4.4,56,22,0,2017,432.0,22.75,SR
1695082,Text Mining with Machine Learning and Python,298,4.4,56,31,0,2018,400.0,22.75,SR
3180950,"Weather App with Vue JS & Quasar (for Mobile, Desktop & Web)",310,4.63095,56,64,0,2020,64.0,22.75,SR
3398424,Introduction to R Programming,619,4.79464,56,30,0,2020,432.0,22.75,SR
2845238,Introduction to R Programming - A Modern Approach,246,4.77551,56,42,0,2020,160.0,22.75,SR
2555702,NestJs: Modern ways to build APIs with Typescript and NestJs,4716,4.2,56,90,0,2019,432.0,22.75,SR
2480476,Master C# & .NET Debugging with Visual Studio 2019,8541,4.15,56,25,0,2019,64.0,22.75,SR
1762510,Hibernate 2020: Hibernate A to Z for Absolute Beginners,329,4.25,56,84,0,2018,80.0,22.75,SR
1681600,Master JSP and Servlets,725,4.2,56,80,0,2018,240.0,22.75,SR
1231480,Deep Dive into Functional JavaScript,384,4.05,56,22,0,2017,400.0,22.75,SR
1894324,Django 2.1 - Python Web Development for Beginners,497,4.1,56,15,0,2018,80.0,22.75,SR
1694204,Unity: MySQL Database Management,920,4.4,56,10,0,2018,432.0,22.75,SR
2025286,Serverless Microservices on AWS in 10 Hours,496,3.8,56,65,0,2018,432.0,22.75,SR
2693700,Master RPA in Automation Anywhere Enterprise Client v11,270,3.9,56,25,0,2019,432.0,22.75,SR
1461280,From Zero to Python: Essential Course for Absolute Beginners,651,4.25,55,40,0,2018,128.0,22.75,SR
1135320,Beginner Data Analysis Using SQL and Microsoft SQL Server,1044,2.95,55,39,0,2017,368.0,22.75,SR
1783018,Designing and Deploying VMware Horizon View 7,370,4.5,55,71,0,2018,400.0,22.75,SR
1828118,IPFS and Decentralised Networking,412,4.0,55,59,0,2018,432.0,22.75,SR
2356236,Exploratory Data Analysis with Pandas and Python 3.x,177,4.1,55,32,0,2019,400.0,22.75,SR
3096626,Unity Game Development for beginners,13686,3.71818,55,7,0,2020,64.0,22.75,SR
450068,Build a Photo Blog with Ruby on Rails,2393,4.55,55,21,0,2015,64.0,22.75,SR
2548325,Learn Java with hands on practical tutorial videos,10354,2.8437499999999996,55,5,0,2019,432.0,22.75,SR
688828,Develop Android Apps using Python: Kivy,214,3.1,55,23,0,2015,160.0,22.75,SR
1722714,Firebase Authentication & Security Complete Guide,482,3.75,55,23,0,2018,432.0,22.75,SR
2663864,Certification Course For JavaScript -Function & Oop Included,12298,2.85,55,5,0,2019,64.0,22.75,SR
525818,JavaScript High Performance,642,3.6,55,40,0,2015,304.0,22.75,SR
810296,Building Apache HBase Applications,289,4.55,55,38,0,2016,160.0,22.75,SR
1310712,Learning Path: OpenCV: Image Processing with OpenCV 3,568,3.55,55,39,0,2017,432.0,22.75,SR
1132484,Java for Beginners,1980,3.8,55,54,0,2017,240.0,22.75,SR
2428480,Complete SQL in VB.Net :Design Pro Database Apps in VB & SQL,8556,3.22727,55,147,0,2019,64.0,22.75,SR
2102718,An RTOS Based Software Development for Embedded Systems,2518,2.8437499999999996,55,20,0,2019,64.0,22.75,SR
2225282,Create a Post Reader App with Flutter,5699,3.65,55,8,0,2019,320.0,22.75,SR
2749466,x86 Assembly Language Programming Masters Course,10169,4.19231,55,26,0,2020,432.0,22.75,SR
539660,HTML and CSS for beginners,1053,4.65,55,114,0,2016,64.0,22.75,SR
591116,Master Typescript : Learn Typescript from scratch,482,3.3,55,60,0,2015,304.0,22.75,SR
847668,Algorithms - An Intro Course in Algorithms coded in Python,2055,3.5,55,26,0,2016,64.0,22.75,SR
309548,Design Patterns In C++ OOP/UML for C++ Projects/Architecture,477,2.8437499999999996,55,68,0,2014,432.0,22.75,SR
287970,Complete Android Programming with KitKat 4.4,3252,4.5,55,86,0,2014,304.0,22.75,SR
1105990,Starting with Angular 4 (updated for Version 5),394,4.35,55,136,0,2017,320.0,22.75,SR
640284,Getting Started with PHP and MySQL Development,2664,4.0,55,40,0,2015,432.0,22.75,SR
2556116,Asp.Net Core : The Complete Guide To Build Rest Api's,262,4.45,55,88,0,2019,432.0,22.75,SR
3053080,Natural Language Processing (NLP) in Python with 8 Projects,462,4.67021,55,93,0,2020,432.0,22.75,SR
1833356,Statistics for Data Science and Analytics,354,4.1,55,44,0,2018,320.0,22.75,SR
3331876,Serverless Python Application on Google Cloud,13785,4.28704,55,11,0,2020,192.0,22.75,SR
470412,"Essential HTML, CSS & HTML5 Training",1656,4.4,55,43,0,2015,432.0,22.75,SR
1197650,Boost your website speed without any coding!,1427,4.4,55,14,0,2017,160.0,22.75,SR
2669708,WCAG 2.1 / 2.2 Simplified With Examples,203,4.33333,55,31,0,2019,64.0,22.75,SR
2339604,Business Analytics: Use Data Analysis for Financial Industry,2218,4.4,55,10,0,2019,432.0,22.75,SR
2182980,GUI Automation using Python | Use Python for [Automation],3760,4.7,55,43,0,2019,80.0,22.75,SR
1166056,"SSAS Azure, Tabular SSAS, Data Migration, and Administration",461,3.75,55,15,0,2017,64.0,22.75,SR
2339296,"Ionic 4 Firebase with Angular-Build PWA, Native Android, iOS",266,4.5,55,44,0,2019,96.0,22.75,SR
969290,iOS 10 & Swift 3 - Complete Developer Course,390,4.65,55,140,0,2016,320.0,22.75,SR
1326908,Python Pandas: connect & import directly any database,486,4.15,55,32,0,2017,208.0,22.75,SR
1991364,JavaScript DOM - Interactive and Dynamic JavaScript,4806,4.45,55,33,0,2018,320.0,22.75,SR
862672,Git Beginner,5422,4.65,55,48,0,2019,64.0,22.75,SR
1112654,Data Science:  Machine Learning algorithms in Matlab,503,3.7,55,26,0,2017,128.0,22.75,SR
1537090,The Essential Ruby on Rails Course for Beginners,5712,3.95,55,80,0,2018,320.0,22.75,SR
1275208,Complete iOS 11 developer Bootcamp,412,4.75,55,132,0,2017,432.0,22.75,SR
2719230,LaTeX for Data Scientists 2020 (and for non-Data Scientists),501,4.29412,55,23,0,2019,64.0,22.75,SR
2585688,Learn HTML5: Beginner to Expert for Web Development 2020,5055,3.95,55,34,0,2019,432.0,22.75,SR
2689546,microcontroller and c programming language with tft lcd ex,2179,3.65,55,113,0,2020,288.0,22.75,SR
742712,CSS Tutorial For Beginners: Style Your Wordpress Templates,1185,3.95,54,47,0,2016,112.0,22.75,SR
500160,Advanced Apache Spark for Data Scientists and Developers,489,3.5,54,71,0,2015,160.0,22.75,SR
990278,Webservice / API testing-SoapUI Free Version | By Groovy,1239,4.4,54,69,0,2017,64.0,22.75,SR
2549961,JavaScript Promises: The Complete Guide,761,4.8,54,21,0,2019,64.0,22.75,SR
2145778,Before you learn programming: what will help you succeed,224,4.3,54,40,0,2019,320.0,22.75,SR
2197122,The Ultimate Guide to Savegames in Unity,9843,4.8,54,24,0,2019,432.0,22.75,SR
2785796,Complete WordPress for eCommerce: Create Online Store 2020,11703,2.96429,54,17,0,2020,432.0,22.75,SR
2096014,Intermediate and Advanced iOS - Build Real World Apps,530,4.25,54,73,0,2019,64.0,22.75,SR
2854476,REST Assured. API test automation for beginners,240,4.52273,54,25,0,2020,80.0,22.75,SR
2892600,Modern Data Architecture using Microsoft Azure,3933,4.35,54,16,0,2020,96.0,22.75,SR
738360,Better way towards CSS using Less and Sass,2269,3.6,54,26,0,2016,64.0,22.75,SR
875518,Getting started with Redis,941,4.25,54,10,0,2016,64.0,22.75,SR
281184,Selenium for Entrepreneurs: How to Use This Automation Tool,3591,3.8,54,17,0,2014,80.0,22.75,SR
2308398,Understand asynchronous programming with .Net and C#,903,3.4,54,50,0,2019,96.0,22.75,SR
2653532,Complete Java Tutorial Step by Step - become a programmer,312,4.5,54,143,0,2019,432.0,22.75,SR
1874908,Create a Blog with Mezzanine CMS - The Best Django CMS,225,3.65,54,32,0,2018,432.0,22.75,SR
3012544,JavaScript for ABSOLUTE beginners!,6438,3.15,54,5,0,2020,432.0,22.75,SR
1084880,Real data science problems with Python,606,4.05,54,31,0,2017,64.0,22.75,SR
870018,"Managed Extensibility Framework, MEF, from Novice to Guru",711,3.9,54,34,0,2016,112.0,22.75,SR
1279484,HTML and CSS for Beginners - Web Design & Development,1099,4.85,54,27,0,2017,128.0,22.75,SR
178640,Introduction to Web Development,5965,4.2,54,41,0,2014,160.0,22.75,SR
3016840,The Beginner's SQL Course,6756,2.8437499999999996,54,5,0,2020,432.0,22.75,SR
1004118,Unity3d Android Game Development without Programming Skills,1635,4.0,54,22,0,2016,64.0,22.75,SR
676748,Android Mobile App - A Published RSS Reader App,1904,4.35,54,41,0,2015,432.0,22.75,SR
2248896,Master OpenAPI and the Swagger Framework,2748,3.3,54,52,0,2019,64.0,22.75,SR
846156,Guide to learning JavaScript,5301,4.1,54,73,0,2016,432.0,22.75,SR
1788840,Mastering Siri Shortcuts in iOS,321,4.45,54,39,0,2018,432.0,22.75,SR
1632314,Learn C# with Visual Studio 2017 and Console Programs,243,4.7,54,89,0,2018,176.0,22.75,SR
2354428,ORDBMS With PostgreSQL Essential Administration Training,1250,3.81818,54,25,0,2019,432.0,22.75,SR
629090,JavaScript 101 Gain insights how to code with JavaScript,10596,3.8,54,30,0,2015,320.0,22.75,SR
1048738,JavaScript Fundamentals: A Course for Absolute Beginners,13785,4.34483,54,26,0,2016,64.0,22.75,SR
1093950,Java Programming THEORY Part with 1 Hour,3938,4.1,54,6,0,2017,432.0,22.75,SR
978848,Learn by Example : Selenium for Automated Web Testing,2947,4.4,54,55,0,2016,320.0,22.75,SR
688378,C# Programming from Zero to Hero : The Fundamentals,616,3.8,54,37,0,2015,432.0,22.75,SR
2002944,Search Algorithms in Artificial Intelligence with Java,1131,4.13636,54,25,0,2018,256.0,22.75,SR
2353314,Cloud Computing with Microsoft Azure BUNDLE 2020,4178,3.7,54,147,0,2019,128.0,22.75,SR
1944520,Machine Learning Masterclass: From Beginner to Advanced,1190,4.75,54,147,0,2018,448.0,22.75,SR
2516816,"Java Multithreading , Concurrency & Parallel Programming 2/e",409,4.1875,54,96,0,2019,432.0,22.75,SR
464100,Learning Apache mod_rewrite,326,4.05,54,23,0,2015,160.0,22.75,SR
2884614,"iOS 13 & Swift 5: Login, Sign Up & Onboarding with Firebase",235,4.47727,54,31,0,2020,432.0,22.75,SR
261614,Step-by-Step Guide to Creating & Marketing Apps - No Coding,10496,4.45,54,12,0,2014,64.0,22.75,SR
1483658,How To Make An Android App Without Knowing Development,2888,4.35,54,14,0,2018,304.0,22.75,SR
624368,Building Interactive Data Visualizations with D3JS,496,3.6,54,31,0,2015,272.0,22.75,SR
708630,Guide to Big Data Analytics: Origination to Opportunities,588,3.7,54,59,0,2016,320.0,22.75,SR
1508462,Starting with NodeJS-HapiJS and ReactJS,372,4.05,54,16,0,2018,192.0,22.75,SR
2392822,Architecting Reactive Angular Applications with Redux & NgRx,325,4.4,54,36,0,2019,400.0,22.75,SR
2303438,JavaScript Arrays - A beginner's guide to Arrays (2019),9194,3.75,54,30,0,2019,64.0,22.75,SR
3077426,The Angular Certification Course,9575,2.8437499999999996,54,7,0,2020,432.0,22.75,SR
551524,Learn Construct 2:   Creating a top-down shooter in HTML5!,2198,4.35,53,35,0,2015,160.0,22.75,SR
335280,How to Safely Copy and Move Your WordPress Website,1513,4.35,53,20,0,2014,192.0,22.75,SR
477250,"Learn Gulp, The Streaming Build System",1382,3.85,53,16,0,2015,80.0,22.75,SR
1428624,Best python course for beginners ( Basic + Advanced ),1585,3.55,53,15,0,2017,432.0,22.75,SR
487874,Bug Tracking with Jira: Jira for Software/QA Testers,350,3.5,53,7,0,2015,64.0,22.75,SR
1928196,Cosmos DB,277,3.65,53,30,0,2018,160.0,22.75,SR
1692380,PHP For Everybody — The Perfect PHP Beginners Course (2020),269,4.15,53,48,0,2019,432.0,22.75,SR
1751254,LIVE HELP - ZERO to HERO Python 3 FULL STACK MASTERCLASS,7683,3.8,53,100,0,2018,432.0,22.75,SR
2626438,The C++ Course [2020 Edition],6362,2.8437499999999996,53,5,0,2019,432.0,22.75,SR
2602776,Ruby on Rails 6 Complete Beginner's Course [2020],239,4.2963,53,71,0,2020,384.0,22.75,SR
1871128,Django for Beginners: The Ultimate Course for Web Developers,6677,3.75,53,41,0,2018,432.0,22.75,SR
2597238,Mastering SQL Server 2016 Integration Services(SSIS)-Part 2,788,4.3,53,66,0,2019,160.0,22.75,SR
2138304,Complete Python Machine Learning & Data Science for Dummies,2221,4.25,53,90,0,2019,432.0,22.75,SR
341638,Learn Ruby on Rails - Build a Craigslist Clone,361,4.2,53,32,0,2014,80.0,22.75,SR
2283572,WordPress Plugin Development using Boilerplate,947,4.8,53,101,0,2019,304.0,22.75,SR
737874,Unity 2017 Game Physics,736,3.7,53,43,0,2016,160.0,22.75,SR
1440224,Advanced Transact-SQL (T-SQL) : Stored Procedures |Functions,602,3.9,53,47,0,2017,368.0,22.75,SR
1522214,Serving Static Angular 5 Apps using AWS S3 & Cloudfront,2154,4.1,53,22,0,2018,80.0,22.75,SR
1247760,Practical poker strategies to win online,895,3.65,53,35,0,2017,432.0,22.75,SR
1726326,Basic Python for Beginners,980,4.25,53,20,0,2018,80.0,22.75,SR
1936792,Machine Learning with Remote Sensing Data,251,4.35,53,13,0,2018,320.0,22.75,SR
1078060,Build Virtual Reality Games for Android and iPhone,850,3.8,53,40,0,2017,432.0,22.75,SR
2759120,Introduction to SQL Databases - SQL for Beginners,201,4.66667,53,64,0,2020,64.0,22.75,SR
2881958,The Ultimate HTML5 Elements & CSS3 Properties BOOTCAMP,270,4.39655,53,147,0,2020,432.0,22.75,SR
645222,Understand CodeIgniter Framework 3,351,4.15,53,67,0,2015,208.0,22.75,SR
1159838,API Testing Package:Postman(Functional)- Jmeter(Performance),573,3.9,53,37,0,2017,80.0,22.75,SR
2683130,The Complete Alexa Skill Development Bootcamp (2020),10390,4.2,53,16,0,2019,432.0,22.75,SR
2006382,{ C } Digital Image Processing From Ground Up™,508,4.5,53,59,0,2019,304.0,22.75,SR
2232310,Introduction to SAS,10523,3.1,53,12,0,2019,64.0,22.75,SR
1498140,"Object Oriented PHP, Ajax, Flexbox Build Messenger App",2177,4.45,53,108,0,2018,432.0,22.75,SR
260444,Build a file hosting/sharing site in less than 2 hours,1062,3.65,53,13,0,2014,64.0,22.75,SR
783692,Byte-Sized-Chunks: Graph Algorithms and Problems in Java,2805,4.4,53,28,0,2016,320.0,22.75,SR
496586,Ionic Framework: JumpStart,839,4.35,53,38,0,2015,160.0,22.75,SR
1497634,Create a 3D Game using SceneKit and Swift,335,4.65,53,42,0,2018,256.0,22.75,SR
1967904,Ultimate Voice Dev Course - Google Actions & Alexa Skills,673,3.9,53,69,0,2018,432.0,22.75,SR
599192,Swift programming - Build 20 apps for iPhone!,564,4.55,53,78,0,2015,320.0,22.75,SR
1107670,Ruby on Rails 5 Masterclass: Build Ajax web app from scratch,280,4.8,53,68,0,2017,400.0,22.75,SR
1098476,Data Analysis with MATLAB for Excel Users,1525,3.25,53,27,0,2017,80.0,22.75,SR
1479726,Mastering JSON using C#,4209,3.95,53,24,0,2018,80.0,22.75,SR
2790794,SAP MDG - Data Modeling for Beginners with Hands-On,194,3.95652,53,5,0,2020,160.0,22.75,SR
3275954,Java Blocks Course For Programmer,11901,3.20755,53,7,0,2020,432.0,22.75,SR
710486,jQuery for Absolute Beginners - Lite,1772,4.3,53,7,0,2015,64.0,22.75,SR
1090194,All in one HTML CSS and JQuery,3454,3.95,53,16,0,2017,64.0,22.75,SR
1922824,Android Unit Testing and TDD for beginners : Getting Started,4585,3.35,53,40,0,2018,64.0,22.75,SR
2023232,A Complete Guide to ArcGIS: 4 in 1,275,4.28125,53,71,0,2018,432.0,22.75,SR
2928724,Advanced Angular 2 Programming Course,11430,2.95,53,10,0,2020,432.0,22.75,SR
2780734,Vue JS 2 + Google Maps API: Build Location Based Web Apps,1239,4.48148,53,46,0,2020,432.0,22.75,SR
451440,Unity3D and the Oculus Rift,542,4.05,53,12,0,2015,96.0,22.75,SR
1544644,psd to html and css conversion course,4792,3.5,53,19,0,2018,432.0,22.75,SR
285478,Learning SQL For Oracle,551,4.1,53,111,0,2014,160.0,22.75,SR
2016018,Python 3 - Learn the Basics and Go Pro,8083,4.2,53,81,0,2019,64.0,22.75,SR
990338,Selenium with Python Frameworks : Data Driven & BDD,1407,3.95,53,45,0,2018,96.0,22.75,SR
1684842,Scripting Essentials for DevOps,354,4.2,53,26,0,2018,160.0,22.75,SR
850940,Practical Foundations of R Programming,724,4.3,53,101,0,2017,304.0,22.75,SR
947498,Web Design HTML CSS How to Create a Website from Scratch,4312,4.15,53,23,0,2016,160.0,22.75,SR
2570404,Laravel Payment Processing Using the Best Payment Platforms,401,4.8125,53,50,0,2019,192.0,22.75,SR
2113900,Deep Learning Complete Guide for Calculus - Machine Learning,716,3.95,53,78,0,2019,192.0,22.75,SR
2636062,Practical Project in QML: The Toda App,8101,3.45,53,46,0,2019,432.0,22.75,SR
3079178,Angular interview questions with answers,468,4.45098,53,5,0,2020,64.0,22.75,SR
613174,Ionic Framework 101: A Quickstart to Building Mobile Apps,269,3.95,52,29,0,2015,80.0,22.75,SR
1657564,Programming Fundamentals + Python 3 Cram Course in 7 Days™,1983,4.65,52,44,0,2018,432.0,22.75,SR
1896546,Polymer 3: Learn Polymer 3 in 2020,1814,3.35,52,26,0,2018,432.0,22.75,SR
1770172,Firebase Authentication masterclass with Angular,6872,4.35,52,26,0,2018,272.0,22.75,SR
1712146,Lua Programming: Become a Master of Lua,429,3.7,52,30,0,2018,320.0,22.75,SR
1954360,Python Pyramid Web Dev - Beginners,13785,2.8437499999999996,52,43,0,2018,320.0,22.75,SR
1448800,Learn C programming from ZERO  with practice,4276,3.95,52,33,0,2018,432.0,22.75,SR
2545127,Get Friendly With A.I. Basics,7692,2.8437499999999996,52,10,0,2019,64.0,22.75,SR
2052137,The advance guide for game environment design in Unreal 4,370,3.95,52,34,0,2018,432.0,22.75,SR
2194138,"Websockets, tcp and udp in c# .NET CORE",8946,3.7,52,13,0,2019,96.0,22.75,SR
2566376,Advanced Unit Testing C# Code with NUnit and Moq - Part 1,4728,3.8,52,31,0,2019,64.0,22.75,SR
2295605,Machine Learning & Data Science Masterclass in Python and R,644,3.8,52,147,0,2019,432.0,22.75,SR
803074,introduction to HTML Course,4719,4.15,52,17,0,2016,64.0,22.75,SR
1918742,The introduction guide to game development in C# with Unity,3277,3.9,52,42,0,2018,432.0,22.75,SR
2942646,"Python Regular Expressions w/ Projects, Quizzes, Exercises",681,4.72414,52,103,0,2020,432.0,22.75,SR
1121702,Learn Microsoft SSIS (SQL Server Integration Services),800,3.9,52,30,0,2017,400.0,22.75,SR
654680,JavaScript Tricks how to create code projects from scratch,13785,3.75,52,16,0,2015,240.0,22.75,SR
1131092,R: Complete Machine Learning Solutions,552,3.55,52,125,0,2017,432.0,22.75,SR
1259586,Beginners Guide to Electron Framework,468,3.7,52,44,0,2017,128.0,22.75,SR
