id,title,categories,num_subscribers,avg_rating,num_reviews,num_lectures,num_practice_tests,year,price_amount,discount_amount,currency
1288238,Git and GitHub Beginners crash course 2020,['software development tools'],2165,4.15,104,29,0,2017,432.0,22.75,SR
1535972,Build a Crypto Currency Portfolio App With Python,"['data science', 'AI', 'mobile', 'python']",4668,4.3,104,22,0,2018,432.0,22.75,SR
2382621,Spring Boot 2  & React FullStack Development,"['web', 'java']",384,4.17391,104,93,0,2019,432.0,22.75,SR
1913762,Learn Python Programming: Step-by-Step Tutorial,"['data science', 'AI', 'python']",6490,4.5,104,113,0,2018,64.0,22.75,SR
1665246,Learn Structural Design Patterns in Java,['java'],8538,4.3,103,8,0,2018,64.0,22.75,SR
1949086,Build a Real-World App with Nuxt and Firebase,"['mobile', 'database']",594,4.15,103,36,0,2018,112.0,22.75,SR
3014506,Neural Network Guide In ML For Beginners,"['data science', 'AI']",10703,3.25,103,7,0,2020,432.0,22.75,SR
1051630,Learn Python Prgramming  Language From Beginning to Advanced,"['data science', 'AI', 'python']",4815,3.1,103,35,0,2017,432.0,22.75,SR
209736,Introduction to Unity 3D Scripting,['game development'],5439,3.6,103,13,0,2014,160.0,22.75,SR
858840,Bootstrap 4.0 In Action: Build A Responsive Website,['web'],3473,4.15,103,19,0,2016,144.0,22.75,SR
1353728,CSS Flexbox: Learn and Build Responsive Websites in 2020,"['web', 'css']",945,3.75,103,52,0,2018,432.0,22.75,SR
1182936,WebGL w/ Unity: The Ultimate Guide to Games in the Browser,"['web', 'game development']",1086,4.25,103,63,0,2018,384.0,22.75,SR
1296888,Learning Path: Go: Building Cloud Native Go Applications,['go'],761,3.5,103,32,0,2017,432.0,22.75,SR
283781,Python Game Development - Create a Flappy Bird Clone,"['data science', 'AI', 'python', 'game development']",893,4.2,103,23,0,2014,240.0,22.75,SR
2554277,Learn Basic jQuery,['web'],13785,4.1,103,20,0,2019,432.0,22.75,SR
2414146,Tidy Data: Updated Data Processing With tidyr and dplyr in R,['data science'],673,4.65625,103,40,0,2019,432.0,22.75,SR
1153618,SQLite For Beginners - Learn SQL from Scratch,"['data science', 'database']",3809,3.35,103,21,0,2017,96.0,22.75,SR
2547537,Learn the Newest and EASIEST React Native Stack,"['web', 'mobile']",627,3.88889,103,36,0,2019,304.0,22.75,SR
174314,Android Hacking And Penetration Testing,['mobile'],2330,3.25,103,62,0,2014,288.0,22.75,SR
511942,Master EmberJS : Learn Ember JS From Scratch,"['web', 'data science', 'javascript']",939,3.55,103,103,0,2015,384.0,22.75,SR
2815815,Complete Python Challenges & Python MCQ with Answers in 2020,"['data science', 'AI', 'python']",13785,3.83929,103,115,0,2020,432.0,22.75,SR
2494264,Deep Learning : Computer Vision Beginner to Advanced Pytorch,"['data science', 'AI']",7808,3.85,103,74,0,2019,432.0,22.75,SR
2020996,Mastering Jenkins CI with Amazon AWS: Build DevOps Pipeline,"['data science', 'software development tools']",3935,3.7,103,35,0,2018,432.0,22.75,SR
1952246,iOS 12 & Objective-C - Complete Developer Course,"['data science', 'mobile']",424,4.5,103,132,0,2018,320.0,22.75,SR
1441258,Complete ARCore & ARKit Gaming Developer - Augmented Reality,['data science'],735,4.1,103,45,0,2018,432.0,22.75,SR
2070153,Kubernetes: Deploy Your First App in Kubernetes in 1 Hour,"['data science', 'mobile', 'software development tools']",2261,3.9,103,19,0,2019,64.0,22.75,SR
366564,Pentaho Reporting,['other'],815,3.9,102,33,0,2014,272.0,22.75,SR
158934,Code a personal splash page in 1 hour,['other'],11435,3.45,102,10,0,2014,64.0,22.75,SR
864508,Forecasting Models with Python,"['data science', 'AI', 'python']",679,3.05,102,41,0,2016,80.0,22.75,SR
58618,Learn the Agile Methodology,['other'],433,3.9,102,9,0,2013,128.0,22.75,SR
1424278,Complete CodeIgniter 3 Series with Bootstrap 4  +  Projects,"['web', 'data science']",1438,3.55,102,147,0,2017,320.0,22.75,SR
1206280,Python : Programming/Script/OOP/Advanced for Python Projects,"['data science', 'AI', 'python']",540,4.61111,102,147,0,2019,432.0,22.75,SR
1522136,"Scala Advanced, Part 2 - Best Practices, Async, Serializing",['other'],1350,4.7,102,121,0,2018,64.0,22.75,SR
2702362,C Programming On Windows For Beginners,['data science'],12001,4.05814,102,45,0,2019,320.0,22.75,SR
44837,Create your First Computer Game with Stencyl,"['data science', 'game development']",5375,3.75,102,42,0,2013,128.0,22.75,SR
2135564,Complete SAS Programming Bootcamp 2019: Go from zero to hero,['go'],7143,4.05,102,86,0,2019,320.0,22.75,SR
158644,"Publish Your Flappy Bird* iPhone Game, EZ & No Coding, iOS9+","['data science', 'mobile', 'game development']",5098,3.3,102,31,0,2014,64.0,22.75,SR
1934208,"The Unity GPS Course | Track User Locations, Build A POI App","['data science', 'game development']",759,4.6,102,23,0,2018,416.0,22.75,SR
1650770,Django 2 & React: Build a Realtime web app,"['web', 'go']",1693,4.05,102,12,0,2018,64.0,22.75,SR
1532188,Node.Js: Learning Koa.Js By Building REST APIs,"['web', 'javascript']",5448,4.0,102,58,0,2018,432.0,22.75,SR
1264836,Java for beginners:  Create 10 useful complete projects,"['data science', 'java']",1313,3.35,102,58,0,2017,400.0,22.75,SR
2263850,How To Create A Wikipedia Page For Your Business or Client,['data science'],3207,3.3,102,17,0,2019,320.0,22.75,SR
1505762,Apache Maven - The complete course,['database'],771,3.95,102,58,0,2018,320.0,22.75,SR
2468250,Spring 5 Core  - An Ultimate Guide,['java'],6393,4.0,101,121,0,2019,144.0,22.75,SR
2654316,"API Automation: REST Assured + Java, TestNG, Lombok, Google",['java'],890,4.1,101,25,0,2019,64.0,22.75,SR
3372634,JavaScript ES6 Course: ECMA Script 6 (Step by Step),"['web', 'javascript', 'java']",13785,3.9939,101,20,0,2020,240.0,22.75,SR
1613970,Machine Learning : A Beginner's Basic Introduction,['AI'],2584,4.1,101,16,0,2018,336.0,22.75,SR
2827420,Master C# And SQL By Building Applications,"['data science', 'c#', 'database']",11218,4.52,101,57,0,2020,432.0,22.75,SR
3016378,Python 2 Guide For Beginners,"['data science', 'AI', 'python']",8633,3.27273,101,8,0,2020,432.0,22.75,SR
790908,Java Swing Desktop App with CRUD Operations Using MySql,"['mobile', 'java', 'database']",1418,4.1,101,53,0,2016,320.0,22.75,SR
1890026,"Learn HTML, CSS , jQuery and Bootstrap by Building Websites","['web', 'html', 'css']",8465,4.60526,101,62,0,2019,432.0,22.75,SR
1063818,Build a Social Network using Node.js and MongoDB,"['web', 'javascript', 'database']",3888,4.25,101,44,0,2017,64.0,22.75,SR
1012096,Become A Full Stack Web Developer in 14 Days,"['web', 'data science']",1217,4.55,101,126,0,2016,432.0,22.75,SR
378924,"Learn animation using CSS3, Javascript and HTML5","['web', 'javascript', 'java', 'html', 'css']",1712,3.85,101,18,0,2015,96.0,22.75,SR
210938,Building Shopify Themes From Scratch,['other'],668,4.2,101,47,0,2014,64.0,22.75,SR
35753,Simple HTML5 Game Development,"['web', 'html', 'game development']",1295,4.2,101,64,0,2014,64.0,22.75,SR
1929394,JavaScript Variables Lifecycles,"['web', 'javascript', 'java']",13785,4.2,101,29,0,2018,336.0,22.75,SR
3014496,Python Hacking Course For Ethical Hackers,"['data science', 'AI', 'python']",13785,2.90217,101,7,0,2020,432.0,22.75,SR
2662528,Fullstack Laravel API development with Nuxt and Linux - 2020,['other'],4550,4.59722,101,145,0,2020,432.0,22.75,SR
1189566,Google Apps Google Script - Content System Web App Project,"['web', 'mobile']",5744,4.0,101,51,0,2017,432.0,22.75,SR
1596850,Google Sheet Data API JSON AJAX,"['web', 'javascript']",3138,4.65,101,20,0,2018,432.0,22.75,SR
1292106,Shopify Product Launches: A 4-Stage Framework For Success,['data science'],897,4.35,101,35,0,2017,304.0,22.75,SR
2355846,WordPress Run: Create a Blog or Website In less than 1 Hour!,"['web', 'data science']",10498,4.4,101,19,0,2019,64.0,22.75,SR
877492,Mobile Game Development With Gamemaker Studio,"['data science', 'mobile', 'game development']",750,3.65,101,25,0,2016,320.0,22.75,SR
1315842,Comprehensive macOS Development,['other'],1369,3.95,100,60,0,2017,432.0,22.75,SR
176626,Learn C# & SQLite Programming for beginners,"['data science', 'c#', 'database']",5261,3.75,100,20,0,2014,96.0,22.75,SR
1590708,Apache Kylin : Implementing OLAP on the Hadoop platform,['database'],455,4.35,100,43,0,2018,64.0,22.75,SR
1853686,Functional Programming using Elixir - The Complete Course,['data science'],679,3.85,100,44,0,2018,160.0,22.75,SR
2504354,Python for Beginners: Complete Python 3 from Scratch,"['data science', 'AI', 'python']",4975,4.15,100,30,0,2019,320.0,22.75,SR
2920378,Learn Web Development From Scratch: Hands On Practical Guide,['web'],10243,3.1,100,9,0,2020,432.0,22.75,SR
653634,Google Go Programming for Beginners (golang),"['data science', 'go']",600,4.0,100,43,0,2015,320.0,22.75,SR
1220616,Python Programming Mini Boot Camp,"['data science', 'AI', 'python']",7334,3.2,100,10,0,2017,432.0,22.75,SR
1997090,Qt Quick and QML - Advanced : Interfacing to C++,['cpp'],1251,4.57692,100,41,0,2018,64.0,22.75,SR
2164176,Restaurant Website with Online Ordering & App with WordPress,"['web', 'mobile']",5140,4.0,100,30,0,2019,64.0,22.75,SR
2398960,Modern JavaScript fundamentals for Beginners JavaScript ES6,"['web', 'data science', 'javascript', 'java']",8456,4.3,100,64,0,2019,432.0,22.75,SR
1035502,PHP & Mysqli Tutorials for beginners and professionals,"['web', 'data science', 'database']",4061,4.35,100,21,0,2017,160.0,22.75,SR
948584,Big Data & Business Intelligence,['data science'],737,3.60294,100,35,0,2016,112.0,22.75,SR
960736,Learn and Understand C# Delegates fast by coding,['c#'],2233,4.25,100,9,0,2016,192.0,22.75,SR
1627896,Assembly Language: Learn Assembly Programming Fast In 2020,['other'],2517,3.35,100,36,0,2018,320.0,22.75,SR
1139872,Matlab - The Complete Course,['other'],2195,3.36364,100,40,0,2017,432.0,22.75,SR
2452786,Parcel Bundler: The Complete Tutorial,['other'],3244,4.77273,100,35,0,2019,128.0,22.75,SR
1463892,NodeJS 3 in 1: Basics of NodeJS & Express With Projects,"['web', 'javascript']",326,3.65,100,76,0,2017,432.0,22.75,SR
999822,Apache Log4J Logging Framework Tutorial for Beginners,"['data science', 'database']",1778,4.15,99,19,0,2016,64.0,22.75,SR
412952,AngularJS For ASP.NET MVC Developers,"['web', 'data science', 'javascript']",3142,3.4,99,10,0,2015,160.0,22.75,SR
368388,Unity3D Alphabet Board Game Step By Step,['game development'],828,3.15,99,29,0,2014,320.0,22.75,SR
3327680,Complete Python Programming Fundamentals And Sample Projects,"['data science', 'AI', 'python']",11804,4.0303,99,66,0,2020,432.0,22.75,SR
455680,Create a Membership Site with Wishlist Member & Wordpress,"['web', 'data science']",986,4.55,99,28,0,2015,304.0,22.75,SR
1610118,Data Structures and Algorithms in Java For Coding Interview,"['data science', 'java']",662,4.05,99,55,0,2018,320.0,22.75,SR
303130,Learn To Program With Spring,['java'],1013,4.45,99,67,0,2014,160.0,22.75,SR
3160658,how2Py 101 - Beginners Python Crash Course,"['data science', 'AI', 'python']",13436,4.57292,99,77,0,2020,80.0,22.75,SR
563880,Single Page Application of MVC 5 Using AngularJS,"['web', 'javascript']",1423,3.65,99,18,0,2015,64.0,22.75,SR
1679174,Scala & Functional programming - JVM Guru,['other'],402,4.65789,99,53,0,2019,80.0,22.75,SR
2546281,"Augmented Reality ""Watch Try-On"" app using Vuforia & Unity","['mobile', 'game development']",376,4.48611,99,18,0,2019,64.0,22.75,SR
883032,Web Application automation using Watir - Ruby - Cucumber,"['web', 'data science']",499,4.0,99,138,0,2016,64.0,22.75,SR
1110388,A Guide to becoming an Oracle Database Administrator (DBA),"['data science', 'database']",2209,4.1,99,72,0,2017,432.0,22.75,SR
2227560,Basics of Linux and MacOS Shell,['other'],1465,4.35,99,10,0,2019,416.0,22.75,SR
1315816,Spring Security LDAP Integration and SAML Extension,['java'],765,3.85,99,25,0,2017,400.0,22.75,SR
803916,Kivy Bootcamp : Build 15 Project,['other'],1710,3.3,99,24,0,2016,80.0,22.75,SR
1116492,Learn UV Unwrapping with Blender for Unity 3D Game Design,"['data science', 'game development']",1185,4.7,99,44,0,2017,144.0,22.75,SR
823996,"Full Stack JavaScript: Learn Backbone.js, Node.js & MongoDB","['web', 'javascript', 'java', 'database']",6127,3.65,99,15,0,2016,160.0,22.75,SR
242418,WordPress for Beginners | Ultimate Guide to Starting a Blog,"['web', 'data science']",6429,4.1,99,33,0,2014,64.0,22.75,SR
586534,More Data Mining with R,['other'],2454,3.95,99,67,0,2015,432.0,22.75,SR
939712,Unity 5 Interact with the database like a pro - php mysql,"['web', 'game development', 'database']",1046,3.1,99,45,0,2016,96.0,22.75,SR
3290426,The Complete JavaScript Bootcamp for Beginners 2020 with ES6,"['web', 'data science', 'javascript', 'java']",10767,4.20707,99,70,0,2020,64.0,22.75,SR
1861440,The Complete Delphi Masterclass: 3-in-1,['other'],585,3.53571,98,99,0,2018,432.0,22.75,SR
2809769,WordPress Fundamentals 2020,['web'],9930,3.8,98,50,0,2020,64.0,22.75,SR
2364336,SQL - The Query Writing Bootcamp [2019],['database'],5573,4.2,98,63,0,2019,432.0,22.75,SR
82972,Intro to UVW Unwrapping in 3ds Max for Games,"['data science', 'game development']",554,4.5,98,14,0,2013,64.0,22.75,SR
853420,3D Game Development with Blender,['game development'],864,4.45833,98,40,0,2016,64.0,22.75,SR
1024844,"Build A Web App with VueJS, Spring Framework and MongoDB","['web', 'mobile', 'javascript', 'java', 'database']",546,3.8,98,25,0,2016,432.0,22.75,SR
1852696,C# - Complete A to Z C# Masterclass™: Hints + Coding Tips,['c#'],332,4.05,98,66,0,2018,432.0,22.75,SR
1288852,Brick Breaker Game in most Powerful C++ graphic library SDL2,"['data science', 'cpp', 'game development']",2055,4.2,98,24,0,2017,112.0,22.75,SR
1321998,ASP.NET CORE 2.2.1 COURSE,['web'],406,2.8437499999999996,98,71,0,2017,64.0,22.75,SR
459922,The Complete Web Developer Course - Build 20 Websites,"['web', 'data science']",2827,4.05,98,147,0,2015,64.0,22.75,SR
1424566,Advanced Data Science Techniques in SPSS,['data science'],9812,4.24194,98,87,0,2018,256.0,22.75,SR
1386424,C/C++ Pointers & Applications,['cpp'],971,4.17857,98,80,0,2018,432.0,22.75,SR
1782628,Build your first game with RPG Maker MV,"['data science', 'game development']",454,4.44118,98,42,0,2018,160.0,22.75,SR
65355,Web Development: Make A Website That Will Sell For Thousands,"['web', 'data science']",1253,4.65,98,51,0,2013,160.0,22.75,SR
1221340,Constructing a Complete FileMaker 16 CRM - Part 1,['data science'],310,4.45,98,82,0,2017,64.0,22.75,SR
1828984,Build Real World Application with Xamarin Forms Part 3,['other'],780,4.2,98,30,0,2018,320.0,22.75,SR
2239014,AutoCAD Programming Using C#.NET - Beginner Course,"['data science', 'c#']",435,4.42857,98,147,0,2019,144.0,22.75,SR
2674938,Web Design Training with Elementor,"['web', 'AI']",12300,4.65,98,19,0,2019,432.0,22.75,SR
926784,DirectX 11 Programming,['other'],1473,3.9,97,39,0,2016,384.0,22.75,SR
1117836,NoSQL Databases For Beginners,"['data science', 'database']",1037,3.9,97,23,0,2017,432.0,22.75,SR
943306,Learn Node.js by building Udemy: Stripe + MailChimp + Wistia,"['web', 'AI', 'javascript']",1937,3.6,97,34,0,2016,352.0,22.75,SR
2238888,The Laravel essential guide.,['other'],497,3.95,97,106,0,2019,64.0,22.75,SR
1803222,Applied Machine Learning For Healthcare,"['data science', 'AI']",710,3.65,97,19,0,2018,160.0,22.75,SR
149582,Learning MongoDB - A Training Video From Infinite Skills,"['AI', 'database']",3972,3.95,97,72,0,2014,160.0,22.75,SR
1257336,Practical RESTful Web Services with Java EE 8 (JAX-RS 2.1),"['web', 'java']",715,2.8437499999999996,97,147,0,2017,432.0,22.75,SR
1564738,Javascript Programming For Everyone,"['web', 'data science', 'javascript', 'java']",3389,4.35,97,27,0,2018,432.0,22.75,SR
3304348,Data Science:Hands-on Diabetes Prediction with Pyspark MLlib,['data science'],11733,4.14433,97,6,0,2020,64.0,22.75,SR
811146,Advanced framework development with Coded UI Test  2015/2017,['other'],374,4.0,97,59,0,2016,208.0,22.75,SR
1648774,How to build Instagram using Ruby on Rails,['AI'],2405,4.55,97,41,0,2018,432.0,22.75,SR
2373002,Gatsby JS | Gatsby with Wordpress as a headless CMS [2020],"['web', 'javascript']",1231,4.59091,97,31,0,2019,224.0,22.75,SR
2383380,Complete Python Course - Learn From Scratch,"['data science', 'AI', 'python']",13785,3.1,97,20,0,2019,432.0,22.75,SR
602702,Wordpress for beginners :Build Websites Fast without Coding,"['web', 'data science']",1746,4.8,97,68,0,2015,160.0,22.75,SR
799246,5 Indie Game Dev Techniques to Save & Load Data in Unity,['game development'],1670,3.95,97,6,0,2016,288.0,22.75,SR
2862016,C# Basics for Absolute Beginners in C# and .NET,"['data science', 'c#']",5753,4.43548,97,55,0,2020,320.0,22.75,SR
873988,SQL SERVER ADMINISTRATION: GETTING A JOB,"['data science', 'database']",1797,4.8,97,5,0,2016,64.0,22.75,SR
955730,Big Data Internship Program - Data Ingestion-Sqoop and Flume,['data science'],1078,3.15,97,30,0,2016,336.0,22.75,SR
1691490,Machine Learning with Core ML 2 and Swift 5,"['AI', 'mobile']",716,4.40909,97,45,0,2018,336.0,22.75,SR
3014512,"Python Dictionaries, Functions & Classes","['data science', 'AI', 'python']",7583,2.8437499999999996,97,7,0,2020,432.0,22.75,SR
1256910,The Complete Emacs Course,['other'],2443,3.55,97,23,0,2017,320.0,22.75,SR
1351894,Become Expert in Xamarin Forms Layouts,['other'],386,4.7,97,20,0,2017,96.0,22.75,SR
1435230,Python Automation Course : Automate Mundane tasks in Python,"['data science', 'AI', 'python']",4813,4.63636,97,147,0,2017,64.0,22.75,SR
592352,Supercharging Development With Atom Text Editor,['other'],946,4.4,97,28,0,2015,64.0,22.75,SR
1169848,Learn Javascript Web App Development -Build A Calculator App,"['web', 'data science', 'mobile', 'javascript', 'java']",4278,4.55,97,35,0,2017,432.0,22.75,SR
551072,Build Websites from Scratch with Squarespace,['web'],492,4.5,96,60,0,2015,160.0,22.75,SR
1996576,Let's begin with Spring Batch Framework,['java'],563,3.8,96,29,0,2018,192.0,22.75,SR
87214,SQL and Database for Analysts - Increase your team value,"['data science', 'database']",1558,4.55,96,58,0,2014,160.0,22.75,SR
608312,Swift TDD - Test Driven Development for Swift no more bugs,"['data science', 'mobile']",531,2.8437499999999996,96,23,0,2016,432.0,22.75,SR
1306188,Starting with Firebase,['database'],487,4.0,96,20,0,2017,320.0,22.75,SR
3069434,Fundamentals of JavaScript! [May 2020 Edition],"['web', 'javascript', 'java']",8810,2.8437499999999996,96,7,0,2020,432.0,22.75,SR
774036,Complete Performance testing package- LoadRunner & Jmeter,['data science'],656,3.95,96,70,0,2016,80.0,22.75,SR
2088728,Complete Deep Learning In R With Keras & Others,"['data science', 'AI']",910,4.63793,96,73,0,2019,432.0,22.75,SR
985256,Beast Android Development: Firebase Necessities,"['mobile', 'database']",738,3.6,96,53,0,2016,160.0,22.75,SR
1962162,Android Game Development - Create Your First Mobile Game,"['data science', 'mobile', 'game development']",8132,4.35,96,25,0,2018,320.0,22.75,SR
2714030,The Ultimate Spring Integration Developer Course,"['data science', 'java']",662,4.14706,96,100,0,2019,448.0,22.75,SR
2886600,Practical guide to AI in Unity,"['AI', 'game development']",12361,4.43182,96,27,0,2020,432.0,22.75,SR
2601068,Exploring The Go (golang) Programming Language,['go'],1098,4.90476,96,111,0,2020,208.0,22.75,SR
2993096,"Learn Full-Stack Vue, .NET Core, PostgreSQL Web Development","['web', 'database']",437,4.5614,96,34,0,2020,112.0,22.75,SR
2582580,Learn Sublime Text 3,['other'],13785,4.2,96,16,0,2019,432.0,22.75,SR
2225984,Make Ecommerce Website Front-End Using HTML CSS Bootstrap,"['web', 'html', 'css']",4415,4.3,95,34,0,2019,64.0,22.75,SR
2044988,Data Structures using Javascript,"['web', 'javascript', 'java']",13785,4.1,95,66,0,2018,432.0,22.75,SR
2011392,Introduction to MariaDB and HeidiSQL For Beginners,"['data science', 'database']",6496,4.6,95,21,0,2018,64.0,22.75,SR
1939484,Build and Deploy Lambda Functions: AWS with Python and Boto3,"['data science', 'AI', 'python']",512,4.66667,95,46,0,2018,160.0,22.75,SR
2456554,Spring and Spring Boot - Learn by building projects,['java'],516,4.56757,95,101,0,2019,64.0,22.75,SR
3098202,Basics of Python Programming for Beginners (with Jupyter),"['data science', 'AI', 'python']",4327,4.1875,95,22,0,2020,64.0,22.75,SR
1304076,A gentle introduction to Google Go (Golang) for Beginners,"['data science', 'go']",5124,4.1,95,45,0,2018,432.0,22.75,SR
573716,Learn PHP Programming for Absolute Beginners,"['web', 'data science']",5382,4.1,95,20,0,2015,112.0,22.75,SR
1453489,ASP.NET Core MVC and Angular 5 Project-  Creating a CMS,"['web', 'data science']",530,4.05,95,38,0,2017,64.0,22.75,SR
1219698,"OOP, SOLID design & Profiling with Unity",['game development'],980,3.65,95,30,0,2017,384.0,22.75,SR
1783188,React: React Native Mobile Development: 3-in-1,"['web', 'mobile']",504,4.15,95,84,0,2018,432.0,22.75,SR
1693824,Complete Facebook Instant Games Course,['game development'],305,4.8,95,21,0,2018,320.0,22.75,SR
1623028,Introduction to Machine Learning With SAP® HANA®,['AI'],1928,2.8437499999999996,95,10,0,2018,160.0,22.75,SR
452400,How to make 20 games without coding in Construct 2!,['game development'],3817,4.0,95,147,0,2015,432.0,22.75,SR
1154338,Projects in Django: Learn Django Building Projects,"['web', 'go']",10769,3.65,95,49,0,2017,160.0,22.75,SR
1418746,Web Scraper or Data Scraping For Beginners to Data Analysis,"['web', 'data science']",5564,3.3,95,11,0,2017,64.0,22.75,SR
2443286,JavaScript for Beginners ( Fastest way ever ),"['web', 'data science', 'javascript', 'java']",6090,4.19231,95,12,0,2019,64.0,22.75,SR
49340,The Ultimate Java 9 Tutorial - From beginner to professional,"['data science', 'java']",5021,4.1,95,147,0,2013,64.0,22.75,SR
897682,Step by Step JIRA for Testers | Best for Beginners | Agile,"['data science', 'software development tools']",1044,4.3,95,33,0,2016,320.0,22.75,SR
2980044,C++ Course For Complete Beginner,"['data science', 'cpp']",10317,2.8437499999999996,95,6,0,2020,432.0,22.75,SR
1365236,Intro to Bubble - Learn how to build apps without code,['other'],3408,3.85,95,22,0,2018,96.0,22.75,SR
1046118,Spring Boot and Java Development with IntelliJ IDEA,['java'],1702,3.1,95,29,0,2017,64.0,22.75,SR
671960,Angular 2 Jump Start With Typescript,"['web', 'data science']",1850,4.1,95,75,0,2015,64.0,22.75,SR
752446,Begin Unity Programming ✅,['game development'],1626,4.55,95,33,0,2016,432.0,22.75,SR
621096,Learn How Python Works with NoSql Database MongoDB: PyMongo,"['data science', 'AI', 'python', 'database']",565,4.1,95,76,0,2015,160.0,22.75,SR
2221432,Learn React and Redux by examples (Updated to React 16.12.0),['web'],6926,4.40909,95,31,0,2019,432.0,22.75,SR
1364516,Modern Freelancing Website In PHP&MYSQLI With Bootstrap 4,"['web', 'database']",792,4.5,94,147,0,2017,320.0,22.75,SR
3033196,The Complete React JS Course  - Basics to Advanced,"['web', 'javascript']",7335,4.27419,94,26,0,2020,64.0,22.75,SR
2536524,Java Programming (English + Hindi),['java'],3105,3.90909,94,72,0,2019,256.0,22.75,SR
3197760,UI UX Design Hybrid Course — Master Web Development with CSS,"['web', 'data science', 'css']",1139,4.68085,94,147,0,2020,64.0,22.75,SR
2550783,"Python & Kivy The Right Way Mobile App [ A-to-Z , Projects ]","['data science', 'AI', 'mobile', 'python']",1862,4.52273,94,59,0,2019,64.0,22.75,SR
402508,Codeless Website Development with Adobe Muse,['web'],568,4.45,94,46,0,2015,160.0,22.75,SR
2538340,Learn Data Science Basics,['data science'],9929,3.15,94,10,0,2019,64.0,22.75,SR
1001872,Agile & Multi-Platform Game Dev. with Unity - Tier 1,"['data science', 'game development']",1189,4.4,94,33,0,2016,432.0,22.75,SR
1692330,The Complete MATLAB Computer Programming Bootcamp,['data science'],1997,4.45,94,41,0,2018,320.0,22.75,SR
1432192,Learn PHP 7 and Laravel Master Course,"['web', 'data science']",732,4.0,94,93,0,2017,432.0,22.75,SR
1231690,"Unity 5 Level Design, Lighting, and Animation",['game development'],833,4.35,94,46,0,2017,400.0,22.75,SR
3224243,Build A Paint Program With TKinter and Python GUI Apps,"['data science', 'AI', 'python']",13742,4.42473,94,26,0,2020,432.0,22.75,SR
2753568,The Complete Front-End Web Development: Start your journey!,"['web', 'data science']",8229,4.30769,94,65,0,2020,64.0,22.75,SR
2446162,Deep Learning- Learn With Tensor Flow and Python,"['data science', 'AI', 'python']",12320,4.0,94,40,0,2019,64.0,22.75,SR
1455856,Build CHATBOTS with Dialogflow (V1 & V2) and NodeJS,"['web', 'javascript']",586,3.65,94,31,0,2017,432.0,22.75,SR
2126504,WebServices Performance Testing Using Loadrunner(SOAP &REST),['web'],472,4.0,94,83,0,2019,432.0,22.75,SR
953084,Git Complete Hands on Training for Web Developers,"['web', 'data science', 'AI', 'software development tools']",2589,4.4,94,44,0,2016,432.0,22.75,SR
2080436,"Data Stream Development via Spark, Kafka and Spring Boot",['java'],620,4.54167,94,27,0,2018,400.0,22.75,SR
1695856,Object Oriented Programming(OOP) - Become a Master developer,['data science'],4968,4.1,94,28,0,2018,272.0,22.75,SR
2371456,"Container on Microsoft AZURE: Docker, Kubernetes","['data science', 'AI', 'software development tools']",4400,2.8437499999999996,94,15,0,2019,80.0,22.75,SR
1192500,Mastering Firebase for iOS Using Swift Language,"['data science', 'mobile', 'database']",1135,4.5,94,62,0,2018,432.0,22.75,SR
711086,Android development tutorial for Beginners,"['data science', 'mobile']",4729,3.8,94,62,0,2016,384.0,22.75,SR
19387,Drupal 7 Intermediate,['other'],839,3.6,94,38,0,2012,112.0,22.75,SR
14571,Learn HTML5 At Your Own Pace. Ideal for Beginners,"['web', 'data science', 'html']",3131,4.65,94,67,0,2012,160.0,22.75,SR
910398,Creating Your First iPhone App,['data science'],1021,4.05,94,15,0,2016,96.0,22.75,SR
886032,Pig For Wrangling Big Data,['data science'],3332,3.85,94,35,0,2016,320.0,22.75,SR
1724698,Laravel Vuejs Private (one to one) Chat App,"['web', 'javascript']",615,4.65,94,86,0,2018,432.0,22.75,SR
2728500,Learn to Build Websites in Django 3.0,"['web', 'go']",2189,3.5,94,72,0,2020,336.0,22.75,SR
674646,PHP Essential How to create build Amazing websites with PHP,['web'],13785,4.6,93,44,0,2015,240.0,22.75,SR
2448838,Building Movies Site With Python & Django - IMDB Clone,"['web', 'data science', 'AI', 'python', 'go']",13785,3.96667,93,20,0,2019,320.0,22.75,SR
1317972,Algorithms and Data Structures in Java,['java'],6237,3.45,93,45,0,2017,432.0,22.75,SR
1737598,Implementing Serverless Microservices Architecture Patterns,['other'],1525,4.05,93,42,0,2018,400.0,22.75,SR
1270122,Learning Path: PyQGIS: Conquer the Geospatial World,['data science'],878,3.7,93,147,0,2017,432.0,22.75,SR
1567128,Build a SMS Verification with Login System Using PHP MySQL,"['web', 'database']",13785,4.18,93,42,0,2018,144.0,22.75,SR
1416774,Ruby On Rails: Stock Market App,['AI'],2590,4.3,93,102,0,2017,432.0,22.75,SR
1785464,Build a simple chat system in JavaScript,"['web', 'javascript', 'java']",9500,3.9,93,15,0,2018,64.0,22.75,SR
2021224,"Java Messaging Service - Spring MVC, Spring Boot, ActiveMQ",['java'],398,4.0,93,28,0,2018,64.0,22.75,SR
2649342,Master The Basics Of Python Tkinter,"['data science', 'AI', 'python']",8413,4.20833,93,13,0,2020,160.0,22.75,SR
2663854,Learn Node.js From Scratch,"['web', 'javascript']",13785,3.375,93,5,0,2019,64.0,22.75,SR
